id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz75MWPtxqK2J,Infinite Concatenate,3 years ago,1471874677894,I shot him in the eye with a bob gun,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz86OtXUCB7lg,jetpack,3 years ago,1471874677896,+Alltime Conspiracies Vietnam rose,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz86Q582cZaIU,madscientist 666,3 years ago,1471874677897,Look this a lost mind people. Just one piece of bullshit comment,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz86R3EYLHrsp,madscientist 666,3 years ago,1471874677899,"Man im tired because of osama. Okay, osama is dead right now dont be explain anymore. Sorry bad language",0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz86heHVg4URa,GotDemStacks,3 years ago,1471874677912,U.S navy seals...,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz86heSUXR57h,GotDemStacks,3 years ago,1471874677913,Not Army special forces.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8756D04rnVo,66 houtarou 99,3 years ago,1471874677915,+Rickybites It was seal team six lol,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz87bNFmpeWEs,Hedgehog's Right of Passage,3 years ago,1471874677917,+Alltime Conspiracies My 89 year old Granny commanded a crack team of Israeli commandos who kidnapped Bin Laden  and brought him to a cell in the Jerusalem petting zoo.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz87gdOi7wnRA,66 houtarou 99,3 years ago,1471874677919,omg seal team six kill him how dumb you all are,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz87hmuJBOQBk,Johnny Comelately,3 years ago,1471874677921,"@TATTOO VAMPIRE1966
Don't talk about Obama that way!",0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz88ZL-_mBKF_,TF Courtois1 Xx,3 years ago,1471874677923,Uk,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz88onhm3fJ54,66 houtarou 99,3 years ago,1471874677924,+stacee speicher hell no c'mon,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz88vsZn-HTXH,Imperial Crusader,3 years ago,1471874677926,+Alltime Conspiracies No one maybe he is still alive just under the radar he faked his death.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz899cMcWXHSX,ツJess OG,3 years ago,1471874677927,+nobody Hahahhaa,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz89qYjqb2ezv,lildoctorfull snaky,3 years ago,1471874677928,+Peter Gutierrez i agree wit u he dead no one killed him,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8BXDlIv8nQB,Uncovered,3 years ago,1471874677930,@Hansky Fitzgerald :),0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8BvFoM79xYv,I AM AUSTRALIAN AND I HATE VEGEMITE,3 years ago,1471874677931,+All time conspiracies maybe a Al-queda traitor?,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8EwCbt5Ic4V,burt panzer,3 years ago,1471874677933,For me to know and you to find out.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8FSX0hlHQMF,TheTruth,3 years ago,1471874677934,Nobody.  Wake Up.  What a BS story they came up with.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8IcK2d5BqOM,dave b,2 years ago,1503410677936,"how did they get DNA reports back within 12 hours to confirm it was Bin Ladin? this  from other sources I read. Perhaps he killed someone. But Bin Ladin had serious need of kidney dialysis and cannot get that in a cave. Actually he was at the American Hospital in Dubai in early July 2001, not after 911. He was visited by the area chief of the CIA at the hospital. Maybe Bin Ladin scored some poppy flowers for the CIA? Who killed him??? Maybe his own Kidneys?It is well know that the CIA before and at the time was running drugs",0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8LqXuH4Fa7h,PlaybuttonHD,2 years ago,1503410677938,Hip_hop Fan shut up he's dead,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8MOPfgCMh51,big smoke,2 years ago,1503410677940,Alltime Conspiracies i am muslim,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8NHNTVT15_9,Voodoosan,2 years ago,1503410677941,Dank Meme OD,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8OwVHEcaUoy,mariah and ariana is abe lol,2 years ago,1503410677943,Alltime Conspiracies meeeee,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8PmmVXu7oxI,Ethan Adler,2 years ago,1503410677945,Alltime Conspiracies one thing it's may 1st second it's people like you fucking conspiracy people fucking with peoples minds,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8Pv5ClDW87Z,Dr Chopstick819,2 years ago,1503410677947,Alltime Conspiracies probably my cat he's a trained assassin and and I'm gonna send him to kill trump,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8QDZU4X58hH,Android Miller,2 years ago,1503410677948,Dude was already dead. He had kidney disease and was on dialysis for over a decade.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8QHP9X7HojV,yehuda Avrahamof,2 years ago,1503410677950,https://www.theindianpanorama.news/united-states-america/bin-laden-is-alive-and-well-in-the-bahamas-says-edward-snowden/#.WI9J8k0UG1s,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8RKCKkU-RBy,Borot Aheiba,2 years ago,1503410677952,Alltime Conspiracies,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8TVlpz_08LJ,Armaan Irani,2 years ago,1503410677953,Alltime Conspiracies   zoo,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8XdemQi3oI0,I'm high on Weed,1 year ago,1534946677955,"Your Father 
and that SIKH officer is an Indian BTW",0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8_CQ5UOTdVZ,NeverNotBallin ́,1 year ago,1534946677956,Bin Laden is a fictive figure in a big mind game. He is just a psychological tool.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8_NvOfN_Ux3,Peter Karanja,1 year ago,1534946677958,Alltime Conspiracies KIKUYU,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8_SonEjaSLW,Manish Rai,1 year ago,1534946677959,It was me,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8aU5Oiqpczh,Kieran Thompson,1 year ago,1534946677961,"Your mom







I'm sorry",0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8depKVfJPYp,Shengku Sangma,1 year ago,1534946677962,Alltime Conspiracies,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8dqDotKgEDL,Viv1dPaRad0cx _,1 year ago,1534946677964,Alltime Conspiracies BIN LADEN KILLED HIMSELF,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8gMiHhP9x61,Diesel Cave,1 year ago,1534946677965,Robert O'Neill killed Bin Laden. He was a navy seal. Thats what happened,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8gc8OBV1R1t,lil.p0o,1 year ago,1534946677967,Me,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8hO5nSBSReA,PZ -3,1 year ago,1534946677968,Alltime Conspiracies he died of age,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8htYWQAq1iC,Sandra Singh,1 year ago,1534946677969,Alltime Conspiracies NO ONE COZ HE'S NOT DEAD,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8iCB82FOmKT,Fik Desta,1 year ago,1534946677971,Alltime Conspiracies Ask to dialysis nurses in his Afghan hiding place.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8iD1z3wRu9D,Tyler Koehn,1 year ago,1534946677972,"us special forces killed bin laden on may 2, 2011",0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8iEvzPSyXUj,Fik Desta,1 year ago,1534946677974,Tyler Koehn prove it!,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8jasB_Zzoew,MrShadwoxz 99,1 year ago,1534946677976,Alltime Conspiracies ligma,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8jfWHYGG2OS,DemonicMonkey88,1 year ago,1534946677977,A guy in the U.S. special forces.,0
,,,,,,,,UgiRaLHTgbvPA3gCoAEC.8-bU5xiXnxz8RyzqwmM1hQ,ertonyrn,2 years ago,1503410677978,Chronic Renal Failure,0
UgjNZiLld7_UvngCoAEC,Catapilamilascwerpascitoe,4 years ago,1440252276309,How can you kill someone that never existed ?,1,false,0,,,,,,
UghcLL4PWBoXFXgCoAEC,DrChadd990,4 years ago,1440252276311,"If you're reading the comment section and lost all faith in humanity, you're not alone.",0,false,0,,,,,,
UgieBkZq6izhNXgCoAEC,benzo,4 years ago,1440252276313,watching your videos brings the inner tin foil in me.,23,true,1,,,,,,
,,,,,,,,UgieBkZq6izhNXgCoAEC.8-bNhM_9b1X7-H74MEB2xh,Uncovered,4 years ago,1440252276572,@Shaky Snake Oh good!,10
UgjVNDfCyvztGngCoAEC,CemtecUk,4 years ago,1440252276315,Ameeeeehrica!,0,false,0,,,,,,
Ugjuk_WKpDTjPHgCoAEC,crudohr,4 years ago,1440252276317,hahahahahahaha this was the worst one of all of these. you guys are running out of conspiracies,0,false,0,,,,,,
UgjR5TEr02cHS3gCoAEC,Tommy hericks,4 years ago,1440252276319,Never trust the government!,0,false,0,,,,,,
Ughv88GEMKHHdngCoAEC,Growing Pains,4 years ago,1440252276320,"""Four years after bin Laden's death-"" Avengers: Age of Ultron was released",11,true,4,,,,,,
,,,,,,,,Ughv88GEMKHHdngCoAEC.8-alxN-A4At7-HirTnTFrz,Uncovered,4 years ago,1440252276608,@Zynora Lowery Conspiracy!,3
,,,,,,,,Ughv88GEMKHHdngCoAEC.8-alxN-A4At7-NFwdCyjnz,Uzair Zahari,4 years ago,1440252276609,@Alltime Conspiracies LOL,0
,,,,,,,,Ughv88GEMKHHdngCoAEC.8-alxN-A4At7-WOsJqf7sV,Livid Coyote,4 years ago,1440252276611,@Zynora Lowery What relevance does that movie have at all? lol,0
,,,,,,,,Ughv88GEMKHHdngCoAEC.8-alxN-A4At8RN27qKyaml,Simbisai Mugomo,2 years ago,1503410676613,mmmm,0
Ugj2gWrRvSG2cngCoAEC,NexisFilms,4 years ago,1440252279340,76.666 views... Satan fully supports this channel .. ;),0,false,0,,,,,,
Ugjk-gophSISRngCoAEC,mastersimonsays,4 years ago,1440252279342,Jet steel doesn't melt fuel beams!!!,0,false,0,,,,,,
UgjMaDrF3kzUUHgCoAEC,Sexynoob,4 years ago,1440252279344,Anzone wants weed email me not here cia and fbi waching,1,true,1,,,,,,
,,,,,,,,UgjMaDrF3kzUUHgCoAEC.8-aL55NgzNi7-Wpw5jLLP_,Livid Coyote,4 years ago,1440252279635,@Vladimir Putin Yes Putin.,0
Uggmu2WioVIO6XgCoAEC,Jacob Dooley,4 years ago,1440252279346,They showed the person who shot bin ladens face and his name?,0,false,0,,,,,,
UggYY9DqeM_v2HgCoAEC,Mr. Stephan Wood,4 years ago,1440252279348,You can take the shit out of the sandwich but you can't take the sandwich out of the shit. Either way it's still a shit sandwich.,0,false,0,,,,,,
Uggiup-orQiY6XgCoAEC,J.Paolo Araya,4 years ago,1440252279349,Stewie did,0,false,0,,,,,,
Uggc4_ijavG6nHgCoAEC,Stewart Nicol as BILLY CONNOLLY,4 years ago,1440252279351,Osama Bin Laden is not dead. He was and still is a U.S. Agent. His Father and Brother were both CIA agents. In actual fact Osama's brother was a guest of George W. Bush on the night of September 11th 2001.,0,false,0,,,,,,
UgiV60GbHu-mhngCoAEC,Aditya Sahu,4 years ago,1440252279353,The Sikh army general is of India you dumb and see the Indian emblem on his chair,0,false,0,,,,,,
UghJovUW8FE-3ngCoAEC,bob saget,4 years ago,1440252279355,how can you kill a man that never existed?,0,false,0,,,,,,
UgjlutU_okMmE3gCoAEC,PHELCAN,4 years ago,1440252279357,Keep the British narrator,0,false,0,,,,,,
UggNiu4H5rb583gCoAEC,aymnot,4 years ago,1440252279359,Marfan's killed him,0,false,0,,,,,,
UgicHOVfkImqw3gCoAEC,Prashant Annamalai,4 years ago,1440252279361,"Search YouTube for ""Zeitgeist"". Thank me later.",0,false,0,,,,,,
UgjrDdNkmR23mngCoAEC,Qrit__91,4 years ago,1440252279362,Nobody did,0,false,0,,,,,,
Ugh2srMq-gD5SngCoAEC,നിന്റെ തന്ത,4 years ago,1440252279364,"while arabian countries fund terroism. . . Pakistan shelters them. . .i always doubted how 5 american helicopter could fly over pakistan , have that mission accomplished. . and return without Pakistan knowing anything about it. . .",0,true,3,,,,,,
,,,,,,,,Ugh2srMq-gD5SngCoAEC.8-_8ahW5MkL7-Jn74VLFR_,Proud Pakistani Punjabi,4 years ago,1440252279606,Fuck off,0
,,,,,,,,Ugh2srMq-gD5SngCoAEC.8-_8ahW5MkL7-L9h4VHNuK,നിന്റെ തന്ത,4 years ago,1440252279608,@Mad King yes you are mad. ..,0
,,,,,,,,Ugh2srMq-gD5SngCoAEC.8-_8ahW5MkL87WwfHCK1Qa,നിന്റെ തന്ത,3 years ago,1471874679610,"@Abdulrahman Zafar i think by the time you commented. . you have strapped yourself some explosive and ready to boom ,in some foreign country that gave you citizenship and gave all your mussie country couldnt provide you with , right ???",0
Ughr42ewcoA42XgCoAEC,BataBoom,4 years ago,1440252279366,Never saw a deceased photo of BIn Laden...............,0,false,0,,,,,,
Uggt1hLctWxbzXgCoAEC,ChaotikSpraya86,4 years ago,1440252279368,"Bush blew up the twin towers, but Obama never killed Osama cause he is still alive. at least bush did something then lied about it, unlike Obama doing fuck all and claiming he did. what a twat",0,false,0,,,,,,
UgjasMdJgPmEL3gCoAEC,andy bechdoldt,4 years ago,1440252279370,I remember looking at pictures of Osama dead on wiki leaks.,0,false,0,,,,,,
Uggb3kdxiUHUZXgCoAEC,Zachary Fontenot,4 years ago,1440252279371,If bin laden did something to Russia all of Russia would have invaded Pakistan.  Hitler found that out the hard way.,0,false,0,,,,,,
UgiK5mfTcCOIAHgCoAEC,Alex Duper,4 years ago,1440252279373,Why is your logo a Rinnegan?,0,false,0,,,,,,
UgiMXGsktM9dLngCoAEC,Tree,4 years ago,1440252279374,Do a continous of this but with explaination of bin ladens death photos?,0,false,0,,,,,,
UgiBmVUDZ4OnPngCoAEC,MikeyB4,4 years ago,1440252280513,that was lame...,0,false,0,,,,,,
UggjpnBDPt1wdngCoAEC,MrBukket,4 years ago,1440252280515,or he's just a CIA agent,0,false,0,,,,,,
UggQ_lHw5SeiongCoAEC,TheOverpricedcoffee,4 years ago,1440252280517,I want my 5 minutes and 02 seconds back.,0,false,0,,,,,,
Ugj2rzy80sHCvXgCoAEC,Brujo Hernandez,4 years ago,1440252280518,WHO CARES! BF4/HARDLINE PS4 ANYONE? OR MORTAL KOMBAT X ON THE PS4/XB1 ANYONE?,0,false,0,,,,,,
Ugj3PepUoeO1QHgCoAEC,Joseph Mamja,4 years ago,1440252280520,"Here's my view, Bin Laden didn't kill 3000 people. I heard about him getting framed for the murder when the USA was under pressure to put it on someone. I think Bin Laden is still alive somewhere, probably in prison.",0,false,0,,,,,,
UgheIbnp3vwGCngCoAEC,kalamataLJS,4 years ago,1440252280521,"said he hasnt got the resources lol but when the government say we killed bin ladin and throw him in the sea thats enough resources 
americans so fucking dumb its crazy",0,false,0,,,,,,
UggYIcjNNvhKqXgCoAEC,Morgoer Manger,4 years ago,1440252280523,Everything is a lie in the US,0,false,0,,,,,,
Ugj1V5VawyoBxHgCoAEC,WaqasBoiiXBL,4 years ago,1440252280525,"Who gives a fuck about how he died, the only thing that matters is HES DEAD!",0,false,0,,,,,,
Ugi15pjbll2jlngCoAEC,byblis persephone,4 years ago,1440252280527,why would Pakistan support an incursion on their own country? Pakistan have continually attacked the American killing of Osama since.,0,true,1,,,,,,
,,,,,,,,Ugi15pjbll2jlngCoAEC.8-YXQcqMTd37-JaYTXVcuO,Mr. Stephan Wood,4 years ago,1440252280812,US and Pakistan are allies and share military intelligence.,0
Ugi7Csxtbmn6CngCoAEC,The Polygamist,4 years ago,1440252280529,I hear what happened was he was killed in 2007. A woman who reported it was killed. Search it on YouTube.,0,false,0,,,,,,
UgjeJoxodUfLQngCoAEC,abdullah alharthi,4 years ago,1440252280531,"but where is his body 
did any one see it?",1,false,0,,,,,,
UgjOF_YSbxjcRXgCoAEC,Walter White,4 years ago,1440252280532,I killed him...with a spoon.,3,false,0,,,,,,
Ugjhqmi2saEgLHgCoAEC,Ethan Mc Skeane,4 years ago,1440252280534,The conspiracies are all a load of bullshit 23 U.S. Navy seals hit the compound and killed bin laden,0,false,0,,,,,,
UggcF0FWIp1ahXgCoAEC,Another cliche',4 years ago,1440252280536,Why you guys showing a Indian Army General Yeah right all you guys are a frog in the well. Stupid News channel..,0,false,0,,,,,,
UggFkgYsHw7m03gCoAEC,789tundra,4 years ago,1440252280538,OH MY GOD U FUCKEDUP BIG TIME ON THIS ONE ALL TIME U REALLY DID!,0,false,0,,,,,,
UggnZAA5f9wmjHgCoAEC,Johnathon Ginter,4 years ago,1440252280539,"holy shit man, his accent just makes it that much more interesting!",0,false,0,,,,,,
UgjwF5BCeVBveHgCoAEC,GamingNinjaSheep,4 years ago,1440252280552,What happened to the conspiracy voice?,0,false,0,,,,,,
Ugjj8TC_IZnB1XgCoAEC,Varun Dewan,4 years ago,1440252280555,honestly.. this story is way more believable!,0,false,0,,,,,,
UgggbkRDI-ltlngCoAEC,Luca Davis,4 years ago,1440252280557,I don't think he's dead in like 50 years they will most probley revel what they did sounds beliveable,0,false,0,,,,,,
Ughw4ZQVdMgsv3gCoAEC,AlternateHistoryHub,4 years ago,1440252280560,Thanks for the shout-out! Great video once again AllTime!,229,true,17,,,,,,
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-MkNBqPko9,Angry Budgies,4 years ago,1440252280984,That awkward moment you realize that your 2 favorite channels are buddies...,12
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-Laq6kqGLe,Uncovered,4 years ago,1440252280987,@AlternateHistoryHub No problem! Glad you liked it :),10
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n73oj6mdjwzB,George Cadenas,3 years ago,1471874680989,@MLG Mussolini He must not be very smart.,1
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-Mxkhg2yH3,Tamo Daleko,4 years ago,1440252280991,"@Angry Budgies 
PewDiePie and Smosh are bros?",0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-Oq8Vw56wt,Angry Budgies,4 years ago,1440252280993,@Tamo Daleko Nah.,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-P6cfA-_W8,Tamo Daleko,4 years ago,1440252280995,@Angry Budgies it was a joke btw.,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-PAmE8ISN2,Angry Budgies,4 years ago,1440252280996,"@Tamo Daleko Sorry, it's just that when you look at text, it isn't easy to tell whether you were being sarcastic or not.",0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-PIUsJcOY4,George Cadenas,4 years ago,1440252280998,How is it awkward?,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n7-RiHfzinNO,W3_white,4 years ago,1440252281003,Cody!!!,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n73oujDskUtG,Aryan Rath,3 years ago,1471874681004,+Rooster Teeth​ I thought you said that you were friends with them. Sorry,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8Rh_rDoDU4F,dayax 2019,2 years ago,1503410681006,yurub geynyo,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8a3gL6MulTX,Meer Baloch,1 year ago,1534946681008,AxxxxlternateHistoryHub,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8amtJn03xu6,Sebastian Suarez,1 year ago,1534946681010,"AlternateHistoryHub

Ijhh",0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8g7wLD_MapT,Daniel,1 year ago,1534946681012,"Did you make a video on this?
If so could you tell me",0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8gR5n0XFdYv,Constant Agbonago,1 year ago,1534946681014,NovelàAlternateHistoryHub,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8hQw40nRzCT,Padmanabhan Vietnamese war sigon to be a,1 year ago,1534946681016,AlternateHistoryHub,0
,,,,,,,,Ughw4ZQVdMgsv3gCoAEC.8-XtqvpaI8n8hVxkJIUYAc,Biene xyz,1 year ago,1534946681017,AlternateHistoryHub Lüge,0
Ugg-mtl547tEfngCoAEC,Gamerdude0072,4 years ago,1440252282113,@Aled Filer he died,0,false,0,,,,,,
Uggs5iTaAuIQQngCoAEC,Gamerdude0072,4 years ago,1440252282115,@mase152 yeahhhhh,0,false,0,,,,,,
UgixhEmBoPbYb3gCoAEC,Gamerdude0072,4 years ago,1440252282117,@Italianmobster yeah because nerf guns can kill (not),0,false,0,,,,,,
UgiFnkexITeE_3gCoAEC,Gamerdude0072,4 years ago,1440252282120,@TrickyLover maybe he isnt,0,false,0,,,,,,
Ugj2t5LieMeVWngCoAEC,Gamerdude0072,4 years ago,1440252282124,@Rafay Tashkeel what does that have to do with anything,0,false,0,,,,,,
UgiZciLJhLjuNngCoAEC,Gamerdude0072,4 years ago,1440252282127,@Frank Spencer lol,0,false,0,,,,,,
Ugibj1jwHrhkkXgCoAEC,DCcastle,4 years ago,1440252282131,Can you do Religion conspiracy,0,true,1,,,,,,
,,,,,,,,Ugibj1jwHrhkkXgCoAEC.8-Xr6a0m6ED7-HWnyDNIZX,KingExituS,4 years ago,1440252282411,@DCcastle It would only cause a troll uprising in the comment section!,0
UgiJKYnKNG4G-ngCoAEC,Bunchfang,4 years ago,1440252282136,Pakistan had a huge impact.:),0,false,0,,,,,,
Uggf0mHQMK5qzXgCoAEC,dcx,4 years ago,1440252282138,2:36 is the Indian army chief.Please edit that. Its like calling an American soldier  a russian just because both are white.,0,false,0,,,,,,
UgghnnVe0TWFyngCoAEC,Seebastian den Dulk,4 years ago,1440252282140,"Obama rhymes with Osama. The only difference is a B and an S. B+S= B.S= BullShit. Maybe this was what they were trying to tell us all along..... Obama is Osama and the fact that they're different people is BullShit. This explains why while Osama was detained, Obama wasn't president and that he was 'killed' when Obama entered presidency. This also explains why the terrorist attack count has not gone down and that Obama is still killing thousands of people. Soon after Osama was killed, terrorist attacks started in Canada which is America's neighbour. This was probably Obama trying to make him seem less suspicious but he did the opposite. But hey, that's just a theory! A Political Theory, thanks for reading!",12,true,28,,,,,,
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-eREDEAV5J,Titus Vespasianus,4 years ago,1440252282673,@Despaxir Dezpaxir  He's as white as he's black.,1
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-I4E01PNxN,Aqworlds Gel,4 years ago,1440252282675,@Seebastian den Dulk mayb3,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-TCMqetV3Y,300096586,4 years ago,1440252282677,"@Seebastian den Dulk 

Terrorist attacks happen in Canada? What the F are you talking about. One guy - years later. Anyway, you're you crack m8.",0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-UdFR588oz,Aqworlds Gel,4 years ago,1440252282679,"@300096586 38325000, btw you pwnt me",0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-Wvr6z673x,Titus Vespasianus,4 years ago,1440252282681,@Seebastian den Dulk Obama is Jewish. His first name Barack proves it.,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-dTw2Y4gag,Siam Sama,4 years ago,1440252282683,"How the fuck would be Obama be black then????? =_=""",0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-lbyf4X6AB,Siam Sama,4 years ago,1440252282685,"@Titus Vespasianus You ppl voted for this guy, why u all hating on him???? =_=""",0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp7-lyvCG353H,Titus Vespasianus,4 years ago,1440252282686,"@Despaxir Dezpaxir I didn't vote for him in 2008 or 2012. If by my people you mean Jews, then I agree since the only people I know who voted for that scumbag were a few Jewish relatives of mine..",0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp707Odcry4ZU,Aaron J. Atherton,4 years ago,1440252282688,@Titus Vespasianus I don't think theres that many jews in your country. Just saying.,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp708k9vQu5ea,ReviewTechSquidward,4 years ago,1440252282690,@Seebastian den Dulk Huh?,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70Cy_L1OsSS,Siam Sama,4 years ago,1440252282692,"@Titus Vespasianus Poor Jews, blamed again and again throughout history",0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70FrFIiZsig,Titus Vespasianus,4 years ago,1440252282694,@Despaxir Dezpaxir The current president is a jew and he's really bad at being the president. You've yet to specify who my people are.,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70HCDPLwMt6,Aaron J. Atherton,4 years ago,1440252282695,@Titus Vespasianus You forgot to wear your tin foil hat again didn't you.,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70HUetSvZro,Titus Vespasianus,4 years ago,1440252282697,@Aaronathers Tin hat really?,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70Hfk4o1KNM,Aaron J. Atherton,4 years ago,1440252282699,@Titus Vespasianus Well do you have any evidence for the president being Jewish?,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70HnwR_rxBq,Titus Vespasianus,4 years ago,1440252282701,His name.,0
,,,,,,,,UgghnnVe0TWFyngCoAEC.8-XmF2HZGxp70HqHZZ4Hpm,Aaron J. Atherton,4 years ago,1440252282703,@Titus Vespasianus Thats not evidence. If anything it proves he's muslim. Its like calling a blade of grass rocky. It doesn't make it a rock.,0
